utterance_id,subject,azimuth1,azimuth2,elevation1,elevation2,elevation_index1,elevation_index2
20go010p_0.66245_01nc020n_-0.66245.wav,subject17,15,40,0,45,8,16
016o030c_0.49825_01fo0313_-0.49825.wav,subject126,-15,20,174,141,39,33
401o031c_2.0645_20aa0112_-2.0645.wav,subject12,-10,0,0,56,8,18
20ga010g_1.8689_01ea0112_-1.8689.wav,subject17,-30,10,96,158,25,36
012o0311_0.39233_01vc020l_-0.39233.wav,subject155,-25,-20,-11,96,6,25
01oo030h_0.17009_01do0311_-0.17009.wav,subject40,-10,5,208,191,45,42
011o0312_1.6187_204a010r_-1.6187.wav,subject40,45,5,-34,174,2,39
011c021e_1.2448_40go030k_-1.2448.wav,subject126,-80,-25,11,51,10,17
20qc010n_1.1648_20lo010p_-1.1648.wav,subject12,-65,-5,169,219,38,47
20qa0109_2.0887_20ra010y_-2.0887.wav,subject147,-20,5,-17,28,5,13
01bo0312_0.018734_20lc010l_-0.018734.wav,subject126,25,-30,73,180,21,40
40ca0111_0.88702_01ro030j_-0.88702.wav,subject12,-65,-20,28,124,13,30
20ka0112_0.39783_020a010b_-0.39783.wav,subject155,-20,5,225,17,48,11
409c021d_0.68901_017o030y_-0.68901.wav,subject158,-65,0,39,28,15,13
40ho030k_2.4485_20co0102_-2.4485.wav,subject40,40,-10,225,191,48,42
01qc0204_0.85109_016a010z_-0.85109.wav,subject12,-80,-5,208,73,45,21
40po030b_0.34442_20ea010u_-0.34442.wav,subject158,55,65,231,219,49,47
01oc020l_1.7718_028o030b_-1.7718.wav,subject126,-20,-30,197,118,43,29
01sc0208_1.3166_027c020f_-1.3166.wav,subject12,-25,35,197,-17,43,5
20ko010b_0.98414_20mc010b_-0.98414.wav,subject40,0,-40,-23,34,4,14
01eo0312_0.35903_01to0318_-0.35903.wav,subject03,15,-55,-17,197,5,43
20na010r_0.46029_024c0217_-0.46029.wav,subject03,-25,20,163,0,37,8
02do0315_2.1499_01sa010e_-2.1499.wav,subject165,-65,65,-11,169,6,38
20go010p_2.2265_20io0102_-2.2265.wav,subject03,80,-65,118,163,29,37
01ec0206_0.13594_026c021e_-0.13594.wav,subject03,-20,0,158,28,36,13
40ac0219_2.3893_011a010p_-2.3893.wav,subject126,-80,-55,6,62,9,19
40da010n_0.58577_40lc020n_-0.58577.wav,subject126,40,-15,84,186,23,41
012o030h_0.6696_20ao0102_-0.6696.wav,subject165,10,5,6,225,9,48
40ia010e_1.6029_20nc0103_-1.6029.wav,subject155,-40,65,23,-6,12,7
01bc020r_0.26898_01jc0211_-0.26898.wav,subject165,-25,15,203,84,44,23
017a0113_0.89637_20ac010m_-0.89637.wav,subject147,-55,-45,-23,113,4,28
40eo0304_1.7266_205a0101_-1.7266.wav,subject165,-5,10,-11,107,6,27
026a010q_0.45735_01va010z_-0.45735.wav,subject17,80,-10,56,174,18,39
011c020h_1.8976_01jc020m_-1.8976.wav,subject40,-30,55,124,107,30,27
20nc0101_0.59362_20oc0102_-0.59362.wav,subject126,25,-15,214,231,46,49
01gc021e_1.5388_20ha0102_-1.5388.wav,subject40,10,-20,-39,56,1,18
20va010e_2.1833_01uc020z_-2.1833.wav,subject17,-10,15,135,84,32,23
20do0105_0.59992_02bc0206_-0.59992.wav,subject147,-55,65,79,219,22,47
20ba010r_0.0047701_02ao030v_-0.0047701.wav,subject40,30,25,208,23,45,12
01vo030w_2.1641_01ma010t_-2.1641.wav,subject12,5,-10,17,11,11,10
017o030c_2.0995_20ia010j_-2.0995.wav,subject155,-55,-15,51,-45,17,0
027o0307_1.077_025o030h_-1.077.wav,subject165,30,-10,219,146,47,34
012c020r_0.72619_403c0212_-0.72619.wav,subject03,45,-20,-6,186,7,41
02ea0103_0.018118_40po0308_-0.018118.wav,subject12,80,30,214,96,46,25
01la010x_0.92205_20ec010d_-0.92205.wav,subject165,-35,35,113,214,28,46
40hc020u_1.3409_01oc0216_-1.3409.wav,subject40,80,65,-6,79,7,22
40ac0202_1.1774_01sa010r_-1.1774.wav,subject155,5,-20,101,-23,26,4
401o031b_0.062179_019o030z_-0.062179.wav,subject147,10,-15,17,84,11,23
029c020c_1.8877_01fo030t_-1.8877.wav,subject12,10,-20,107,96,27,25
20vo010o_2.3848_01oc021e_-2.3848.wav,subject12,-40,-20,169,197,38,43
40oo031b_1.1419_403c0212_-1.1419.wav,subject158,15,-5,96,214,25,46
01fo0301_0.73075_40lc0219_-0.73075.wav,subject126,-10,25,158,34,36,14
204a010o_0.54344_01zc021a_-0.54344.wav,subject40,-10,-80,113,169,28,38
20nc010l_1.2225_025c020l_-1.2225.wav,subject165,-40,-15,68,-23,20,4
20io010d_2.3827_021c020s_-2.3827.wav,subject165,15,65,51,0,17,8
018c020j_1.6288_20oo010r_-1.6288.wav,subject165,0,5,11,197,10,43
20mo010q_0.47666_01qa0109_-0.47666.wav,subject165,25,10,28,-6,13,7
409a010e_1.6335_20so0102_-1.6335.wav,subject40,25,5,34,-34,14,2
012a0114_2.2064_01la0113_-2.2064.wav,subject147,-25,5,169,84,38,23
01ac020p_2.4991_20eo010j_-2.4991.wav,subject155,45,30,90,-45,24,0
20fa010t_0.075695_01co030x_-0.075695.wav,subject158,0,-45,231,79,49,22
022c0218_1.8631_20ga010m_-1.8631.wav,subject17,25,-20,146,39,34,15
016o030n_0.7688_01zc020t_-0.7688.wav,subject147,-45,45,214,225,46,48
20io010o_0.357_20ka010g_-0.357.wav,subject12,55,0,208,219,45,47
012a010i_0.21102_40ja0109_-0.21102.wav,subject40,-80,-65,158,11,36,10
01bc020w_2.3509_407a010b_-2.3509.wav,subject147,5,0,107,101,27,26
404c0203_0.18145_20qo010l_-0.18145.wav,subject12,55,10,28,135,13,32
02co031b_0.58465_403c021e_-0.58465.wav,subject17,-10,-15,90,11,24,10
205o0107_2.1192_20qc010c_-2.1192.wav,subject126,-20,-55,45,-34,16,2
01uc020z_2.1295_20uc0105_-2.1295.wav,subject158,-10,-40,90,45,24,16
405o030e_0.41188_404c0218_-0.41188.wav,subject17,40,10,118,0,29,8
01qa010t_1.1385_023o030t_-1.1385.wav,subject158,-55,0,45,51,16,17
011o0302_1.959_021o030r_-1.959.wav,subject158,65,-35,214,96,46,25
20kc0108_0.27476_01qc0203_-0.27476.wav,subject40,45,-20,34,186,14,41
40no0302_1.5192_01la010s_-1.5192.wav,subject158,65,30,68,-23,20,4
205c010n_0.077672_20la010l_-0.077672.wav,subject158,-40,-10,96,-23,25,4
207a0108_0.66401_01la010e_-0.66401.wav,subject126,5,30,28,45,13,16
20oa0103_0.15471_20ca010m_-0.15471.wav,subject12,-30,-5,107,197,27,43
01xa0113_0.27632_01sa010f_-0.27632.wav,subject147,45,-80,146,197,34,43
40la010z_0.093026_20sc010a_-0.093026.wav,subject165,20,35,169,90,38,24
020c0207_1.9546_20va0109_-1.9546.wav,subject158,-15,55,163,73,37,21
01gc0211_0.61537_01ka0105_-0.61537.wav,subject147,25,-5,17,-17,11,5
40fc020c_1.5479_01zo030g_-1.5479.wav,subject165,-35,-65,169,231,38,49
408o030w_0.92801_40eo030j_-0.92801.wav,subject158,15,-5,129,-39,31,1
01ca010y_1.7243_01pa010f_-1.7243.wav,subject40,40,30,68,203,20,44
01to030p_0.79536_01vo030k_-0.79536.wav,subject12,15,80,219,0,47,8
011o0314_2.4409_405c0210_-2.4409.wav,subject165,5,25,203,231,44,49
40ea010t_0.081233_01po030f_-0.081233.wav,subject126,45,20,84,-6,23,7
20ec0109_1.5104_20so010f_-1.5104.wav,subject17,0,-80,180,219,40,47
40hc020r_1.5316_208o010q_-1.5316.wav,subject12,-5,25,39,-17,15,5
20ua010r_1.132_01za010a_-1.132.wav,subject40,-30,-55,90,62,24,19
403c021b_1.5417_01ao0308_-1.5417.wav,subject147,-65,10,135,23,32,12
01sc020y_0.97989_01ma0113_-0.97989.wav,subject17,65,10,-28,-11,3,6
40lc020a_0.43592_026c0217_-0.43592.wav,subject158,25,45,-39,214,1,46
017c0214_1.6738_20ua010j_-1.6738.wav,subject126,-80,-25,84,169,23,38
20va010g_1.2181_208a010j_-1.2181.wav,subject17,40,5,90,45,24,16
026c0216_1.9007_40po030w_-1.9007.wav,subject03,-30,-55,90,101,24,26
403c020f_1.0572_401o030z_-1.0572.wav,subject03,-65,-30,129,191,31,42
019o0317_1.2371_40pc0207_-1.2371.wav,subject147,0,35,28,118,13,29
40ga010i_2.269_40la0105_-2.269.wav,subject158,-30,-20,214,28,46,13
40na010w_2.0016_01pa010b_-2.0016.wav,subject03,-45,20,0,158,8,36
02bc020e_2.1765_01mc0213_-2.1765.wav,subject40,55,25,73,158,21,36
014c0208_2.3161_028a010r_-2.3161.wav,subject17,35,-80,11,197,10,43
401a0103_0.081903_024c020y_-0.081903.wav,subject40,15,35,0,113,8,28
016o0308_2.4713_404o0301_-2.4713.wav,subject12,-80,-45,135,-6,32,7
02ao030u_0.91076_01qa010y_-0.91076.wav,subject40,-25,80,51,-28,17,3
20aa010g_2.2443_20co0107_-2.2443.wav,subject165,-5,45,-23,101,4,26
013c020b_0.030247_021o0314_-0.030247.wav,subject126,55,45,124,51,30,17
20va010x_0.48254_20ac010f_-0.48254.wav,subject158,-65,-45,124,23,30,12
013c0207_0.43531_406o030c_-0.43531.wav,subject126,-10,35,84,135,23,32
013o030k_0.66904_405o0305_-0.66904.wav,subject12,65,-30,-23,90,4,24
40co0317_1.4904_20va010t_-1.4904.wav,subject40,0,35,203,11,44,10
40eo0308_1.3333_20kc010m_-1.3333.wav,subject155,25,65,107,141,27,33
20ua0101_1.4162_40ko030a_-1.4162.wav,subject147,-40,35,56,-39,18,1
017c020t_1.1979_20tc0102_-1.1979.wav,subject147,40,0,-23,197,4,43
022c0217_0.7_025c021c_-0.7.wav,subject17,-5,20,124,191,30,42
027o030m_0.080356_01ao030j_-0.080356.wav,subject03,80,-5,84,186,23,41
01mo0313_1.3851_20ia010j_-1.3851.wav,subject165,-40,55,191,124,42,30
20ca010h_0.67711_017c020t_-0.67711.wav,subject03,-55,-15,208,118,45,29
020a010b_0.89367_40jc020a_-0.89367.wav,subject158,30,55,214,203,46,44
20mc0104_1.9988_01mc0204_-1.9988.wav,subject158,-15,-40,39,146,15,34
02bc0211_0.034878_207c010d_-0.034878.wav,subject126,15,35,129,191,31,42
01co030w_1.2263_02cc020c_-1.2263.wav,subject126,-55,0,208,34,45,14
20ga010s_0.13848_02ec0203_-0.13848.wav,subject147,-80,30,17,107,11,27
01to030s_1.7262_20ka0112_-1.7262.wav,subject147,5,-30,11,28,10,13
403o030r_1.9867_01xa0113_-1.9867.wav,subject165,-40,20,219,113,47,28
014o030m_2.2139_024c0201_-2.2139.wav,subject147,-80,-65,-39,146,1,34
027a0108_1.0089_20ja010i_-1.0089.wav,subject147,25,-55,113,79,28,22
018c0205_0.37251_40dc0217_-0.37251.wav,subject17,5,0,158,73,36,21
01wc0203_0.086263_014a0101_-0.086263.wav,subject03,80,-65,56,141,18,33
02bc0202_0.15795_01fc0209_-0.15795.wav,subject155,-10,-35,107,-6,27,7
20sa0111_1.5034_40ca010n_-1.5034.wav,subject147,35,-80,-28,-23,3,4
026a010q_0.26863_01da010b_-0.26863.wav,subject165,-55,-35,-45,186,0,41
20to0108_1.6115_40gc020k_-1.6115.wav,subject158,-45,40,129,208,31,45
20ba010w_0.44337_011o030a_-0.44337.wav,subject155,45,65,163,79,37,22
20fc0105_0.303_20qo010n_-0.303.wav,subject155,-35,-80,135,180,32,40
40jc021b_1.1511_018a010f_-1.1511.wav,subject126,-45,35,169,214,38,46
01wa010q_1.4027_407c020i_-1.4027.wav,subject40,10,-40,51,84,17,23
01wo0319_0.89179_015a0101_-0.89179.wav,subject03,55,35,-6,135,7,32
20oa0113_1.2065_208a010h_-1.2065.wav,subject03,-30,-40,197,-11,43,6
023c0207_1.6776_40jc020v_-1.6776.wav,subject165,0,-5,169,124,38,30
406a010i_0.3918_019o0309_-0.3918.wav,subject126,-80,-10,203,-39,44,1
024c020y_0.52998_404o0301_-0.52998.wav,subject165,5,0,219,174,47,39
01io030j_2.4406_01jo030l_-2.4406.wav,subject147,15,-10,23,141,12,33
40ma010m_2.065_405a010n_-2.065.wav,subject17,15,-15,-11,113,6,28
01bc021e_1.4865_024o0305_-1.4865.wav,subject03,10,-35,-6,163,7,37
20ao010j_2.1845_40ho030e_-2.1845.wav,subject03,45,25,0,174,8,39
40no0303_2.466_40ec020d_-2.466.wav,subject12,15,80,96,231,25,49
01vc020l_0.071172_40ma010g_-0.071172.wav,subject155,65,-20,219,84,47,23
01va010n_1.1958_018c020x_-1.1958.wav,subject155,80,-40,186,23,41,12
013o030k_1.1228_40ka010r_-1.1228.wav,subject12,-65,-15,34,45,14,16
408a010j_0.88008_01ea0101_-0.88008.wav,subject12,55,20,219,158,47,36
027a0107_2.1731_40ba010g_-2.1731.wav,subject155,25,40,28,118,13,29
20no010c_1.327_01ro030f_-1.327.wav,subject165,65,-45,0,169,8,38
40po030q_2.1269_01do030t_-2.1269.wav,subject147,-10,-40,45,191,16,42
408o0312_1.8669_01lo0318_-1.8669.wav,subject40,-55,-5,180,225,40,48
029c020j_1.4096_012a0102_-1.4096.wav,subject12,65,25,124,-17,30,5
404a010h_0.71671_01zo030q_-0.71671.wav,subject147,25,65,129,231,31,49
405c0210_1.628_40oa0111_-1.628.wav,subject155,-30,65,203,28,44,13
406o030x_2.4023_01ro0317_-2.4023.wav,subject126,5,-80,158,180,36,40
20sc010h_1.1799_02bc0202_-1.1799.wav,subject03,-20,40,225,135,48,32
208o010g_2.2692_01sc020h_-2.2692.wav,subject12,15,-40,163,-39,37,1
20lo010g_0.7005_404o030w_-0.7005.wav,subject126,30,-15,158,107,36,27
20aa0109_2.3923_408c021c_-2.3923.wav,subject17,5,-5,28,129,13,31
02aa010l_1.6595_409c0202_-1.6595.wav,subject126,-5,30,197,34,43,14
20fo0102_2.3613_023c020w_-2.3613.wav,subject126,-30,55,39,180,15,40
20ka010j_0.027471_409o030t_-0.027471.wav,subject40,55,45,62,45,19,16
20ko0105_0.16455_019o030m_-0.16455.wav,subject165,5,-25,158,0,36,8
01eo031e_2.3591_01yo030v_-2.3591.wav,subject158,-80,30,39,96,15,25
40fc0201_1.0874_20oo0109_-1.0874.wav,subject147,-5,65,28,-6,13,7
01la0106_1.1576_016a0113_-1.1576.wav,subject40,-65,-40,28,51,13,17
40lc021f_1.0516_20ec010a_-1.0516.wav,subject40,20,80,96,23,25,12
406c0201_1.669_40mo0313_-1.669.wav,subject126,-20,-55,219,62,47,19
02ca010c_1.2581_403a0102_-1.2581.wav,subject03,-35,-65,197,11,43,10
20ca0114_0.10916_403c0217_-0.10916.wav,subject165,-40,30,174,-28,39,3
026a0103_2.2902_011c020q_-2.2902.wav,subject40,-10,-55,-28,135,3,32
025o030w_2.4057_01ua0109_-2.4057.wav,subject126,-45,40,62,0,19,8
40ko030c_1.2246_027c020n_-1.2246.wav,subject147,25,-20,-45,62,0,19
013o0313_0.89517_020a010k_-0.89517.wav,subject126,-35,-25,6,107,9,27
20sc0109_0.050201_20nc0105_-0.050201.wav,subject03,-40,-10,225,39,48,15
01ya010z_0.13797_01oo0305_-0.13797.wav,subject126,-40,80,146,96,34,25
40ba010j_0.0074073_207o010g_-0.0074073.wav,subject40,20,65,219,191,47,42
206o010l_2.0538_20va0109_-2.0538.wav,subject165,-35,-10,208,152,45,35
017o030y_0.14731_408c0204_-0.14731.wav,subject03,-15,40,225,124,48,30
20qc010k_1.7802_01ma0113_-1.7802.wav,subject147,-55,65,141,208,33,45
01oa0101_1.7141_027c020j_-1.7141.wav,subject12,20,45,56,107,18,27
20da010t_0.93759_01ua010i_-0.93759.wav,subject12,80,25,62,17,19,11
029c0208_0.16627_013c020e_-0.16627.wav,subject12,-80,35,219,90,47,24
029c0203_1.4189_20fc010c_-1.4189.wav,subject17,-35,10,79,169,22,38
20sa010v_1.8314_017o0302_-1.8314.wav,subject155,-80,45,17,219,11,47
208a010j_1.8773_018o030v_-1.8773.wav,subject03,-30,45,11,141,10,33
40gc0210_1.0106_01ic0212_-1.0106.wav,subject126,-30,40,90,163,24,37
01eo030k_0.73883_20ja010j_-0.73883.wav,subject03,20,35,-11,39,6,15
40ac021c_1.4884_20la010o_-1.4884.wav,subject17,-5,35,-45,6,0,9
206o010d_0.5692_01va010z_-0.5692.wav,subject17,-80,-20,141,225,33,48
026c020g_0.00014939_409c0202_-0.00014939.wav,subject17,-65,40,203,-11,44,6
20ca0101_0.38468_20sc0107_-0.38468.wav,subject03,-40,-80,231,107,49,27
025o0307_0.090093_401c020m_-0.090093.wav,subject12,-5,-40,-28,96,3,25
404a0101_2.2683_017a010j_-2.2683.wav,subject126,-20,30,124,197,30,43
20aa0114_0.81519_20kc0104_-0.81519.wav,subject12,65,-55,68,79,20,22
20ga010d_1.9085_40oa010o_-1.9085.wav,subject165,25,5,186,135,41,32
409o030j_0.25981_20ha010w_-0.25981.wav,subject17,-35,-30,180,152,40,35
02ec0207_0.40857_01ea010o_-0.40857.wav,subject158,35,45,-23,101,4,26
20co010p_0.60391_01wa010s_-0.60391.wav,subject155,80,-20,-45,45,0,16
01aa010y_0.069728_20hc010d_-0.069728.wav,subject158,80,15,129,231,31,49
011c020r_2.3828_401c0215_-2.3828.wav,subject155,-25,-80,45,169,16,38
407c0219_1.2636_20uc010c_-1.2636.wav,subject158,40,-35,113,231,28,49
01fo0308_1.1666_01jo0317_-1.1666.wav,subject12,-55,-10,-28,23,3,12
40gc020p_2.2609_019a010x_-2.2609.wav,subject12,-45,25,101,-6,26,7
20oo010r_1.6464_01do031a_-1.6464.wav,subject17,-55,80,84,146,23,34
204o010j_1.9183_408c020x_-1.9183.wav,subject165,-25,10,34,225,14,48
20do0104_0.12991_405o031f_-0.12991.wav,subject158,-45,0,79,158,22,36
20so0102_1.6217_20co0107_-1.6217.wav,subject155,15,-10,180,146,40,34
204a0105_0.45734_01ko0306_-0.45734.wav,subject03,-15,5,124,45,30,16
40kc020f_0.28099_024a0110_-0.28099.wav,subject158,-35,10,45,-34,16,2
01tc020y_2.0744_01fo0315_-2.0744.wav,subject126,-35,-10,141,6,33,9
026o030k_1.3396_02dc020x_-1.3396.wav,subject158,10,-55,-6,135,7,32
404o030u_1.9779_027c020j_-1.9779.wav,subject147,65,20,-45,225,0,48
209a010a_0.78735_20ea010x_-0.78735.wav,subject17,35,10,-39,174,1,39
40nc020c_2.2646_02ec020j_-2.2646.wav,subject147,-5,-35,56,96,18,25
20ua0110_0.81794_01na0106_-0.81794.wav,subject17,-35,65,180,225,40,48
204c010j_2.1415_01lc020n_-2.1415.wav,subject03,65,0,225,79,48,22
01rc0204_2.2223_02bo030p_-2.2223.wav,subject165,10,40,51,68,17,20
01zo030l_0.6242_40ho030s_-0.6242.wav,subject40,-30,20,39,129,15,31
01xo0314_2.1253_20mo0102_-2.1253.wav,subject03,-30,5,90,208,24,45
029o030c_1.2807_205o010g_-1.2807.wav,subject03,0,65,169,141,38,33
20bc0101_0.029007_40oo030t_-0.029007.wav,subject155,-30,-80,-23,11,4,10
40jc0210_2.1677_029a010a_-2.1677.wav,subject165,65,30,152,118,35,29
02do030e_0.49431_01yo030j_-0.49431.wav,subject126,25,0,62,-11,19,6
01co030r_0.033874_014o0310_-0.033874.wav,subject147,-10,-45,62,28,19,13
02ac021d_2.3948_20la0106_-2.3948.wav,subject12,-40,-25,-39,23,1,12
20hc010m_0.74179_01co030w_-0.74179.wav,subject147,20,55,146,129,34,31
20ca010n_0.23527_40cc020j_-0.23527.wav,subject147,-40,-20,113,-11,28,6
20vo010c_1.9131_20ga010a_-1.9131.wav,subject17,80,45,23,51,12,17
01wa010h_0.5886_40pa010d_-0.5886.wav,subject03,45,-65,-34,11,2,10
024c0218_0.79823_01va010d_-0.79823.wav,subject40,-5,-45,-45,6,0,9
204a0114_0.45158_40jc021d_-0.45158.wav,subject12,-65,-20,-11,-17,6,5
025o031a_1.0967_01aa0114_-1.0967.wav,subject158,-10,-35,101,203,26,44
20ha010i_0.46453_01qa010e_-0.46453.wav,subject158,-45,10,163,135,37,32
20oc010k_1.7232_02eo030o_-1.7232.wav,subject155,-30,20,107,-39,27,1
01gc020g_2.3693_208a010h_-2.3693.wav,subject126,80,0,152,197,35,43
20ua010n_0.93835_025a010h_-0.93835.wav,subject12,5,-25,6,68,9,20
20ja0112_0.9825_01jo0312_-0.9825.wav,subject12,-55,15,11,17,10,11
012c0208_0.050681_011a010d_-0.050681.wav,subject17,-80,10,56,84,18,23
20ao0107_1.704_01sc020y_-1.704.wav,subject165,0,-25,96,90,25,24
40ia010l_1.0449_02bc0211_-1.0449.wav,subject40,35,20,113,96,28,25
20bo010o_2.3076_01go030c_-2.3076.wav,subject126,-55,-45,129,152,31,35
01ao0313_2.3487_40io0305_-2.3487.wav,subject147,-10,-30,129,90,31,24
022o030a_2.1744_01fo030f_-2.1744.wav,subject17,30,-25,231,56,49,18
029a0112_2.3096_40ma010f_-2.3096.wav,subject40,55,30,90,113,24,28
20va0112_0.92028_01bc0214_-0.92028.wav,subject40,-45,25,225,180,48,40
01ya010h_0.47779_205a010n_-0.47779.wav,subject17,-45,5,62,84,19,23
01ka010l_2.4988_20ac0103_-2.4988.wav,subject126,-55,-30,152,62,35,19
20kc010c_1.0682_209a010r_-1.0682.wav,subject12,10,-65,197,214,43,46
01cc020o_0.69499_022c020e_-0.69499.wav,subject165,5,10,17,84,11,23
01aa010p_0.93798_02bo0311_-0.93798.wav,subject40,65,20,124,23,30,12
024c021a_0.8656_01bc020w_-0.8656.wav,subject155,20,-15,45,158,16,36
026c020o_0.29637_01ra010a_-0.29637.wav,subject147,0,15,203,146,44,34
019o030z_0.6487_018a010g_-0.6487.wav,subject03,-65,-15,163,219,37,47
20oc0105_0.90592_01xa0113_-0.90592.wav,subject17,40,-30,231,-23,49,4
01zo031a_2.2762_01ba0107_-2.2762.wav,subject12,-30,-15,174,101,39,26
01sa010d_0.77641_20ua0109_-0.77641.wav,subject12,-40,10,23,231,12,49
40ba0112_1.2757_01nc0218_-1.2757.wav,subject155,65,-25,-11,203,6,44
01xo030h_1.1566_20ca010y_-1.1566.wav,subject40,35,-65,45,118,16,29
01ea0111_0.38759_20kc010a_-0.38759.wav,subject40,-20,-25,169,-23,38,4
20ao0102_0.30144_406a010e_-0.30144.wav,subject03,45,35,146,56,34,18
209a010b_2.3732_01ja010g_-2.3732.wav,subject126,-55,-15,-23,34,4,14
012c020z_0.343_018c020o_-0.343.wav,subject158,10,-65,219,129,47,31
409o030z_0.017968_205o010p_-0.017968.wav,subject147,-30,-45,11,-39,10,1
204a010t_1.9421_02da010d_-1.9421.wav,subject03,-80,30,23,79,12,22
209o010o_1.8329_20cc0102_-1.8329.wav,subject147,20,-30,-23,-28,4,3
015a0109_0.57253_406a0104_-0.57253.wav,subject158,40,5,96,62,25,19
014a0107_1.4396_40pc020w_-1.4396.wav,subject40,-10,-30,56,219,18,47
40po031c_1.6946_026c020k_-1.6946.wav,subject12,25,0,11,180,10,40
015o0310_1.4417_020a010g_-1.4417.wav,subject12,20,65,84,169,23,38
02eo030i_1.3005_019a010g_-1.3005.wav,subject158,-15,35,-17,219,5,47
011o031b_0.78755_208a0111_-0.78755.wav,subject158,20,-45,141,-28,33,3
20uc010f_1.0304_01so030b_-1.0304.wav,subject40,-25,40,-45,135,0,32
20oa0113_0.82181_20to010i_-0.82181.wav,subject126,-80,-55,28,158,13,36
40ic0218_2.3123_408a0109_-2.3123.wav,subject40,35,0,219,51,47,17
017a0112_0.71866_01lc020t_-0.71866.wav,subject155,-40,45,6,-17,9,5
01qc0212_0.48125_029a010a_-0.48125.wav,subject40,30,0,90,107,24,27
019c0202_1.7385_40ka0113_-1.7385.wav,subject40,20,-30,225,28,48,13
019a010f_1.8475_207o0102_-1.8475.wav,subject126,-40,25,129,219,31,47
40ko030v_1.7505_01zo030g_-1.7505.wav,subject165,45,-10,-28,135,3,32
01zo031a_2.4219_20ic010b_-2.4219.wav,subject147,-10,-55,-23,141,4,33
403o0302_0.029205_20ba0111_-0.029205.wav,subject155,0,40,56,163,18,37
016o031a_2.3571_012c021b_-2.3571.wav,subject12,30,-10,-45,-11,0,6
405c020h_1.2112_02bc0208_-1.2112.wav,subject165,25,-25,68,-17,20,5
20mo0102_1.4092_20qa010n_-1.4092.wav,subject03,0,20,191,28,42,13
01zo030m_2.1159_01xa0110_-2.1159.wav,subject158,-15,5,96,62,25,19
01ia0104_1.0892_01lc020h_-1.0892.wav,subject40,80,65,68,51,20,17
20ra010o_2.1383_01qo031d_-2.1383.wav,subject147,55,-30,73,6,21,9
023o030u_0.5274_011c020e_-0.5274.wav,subject147,35,-40,79,51,22,17
20rc010d_1.574_20mc0101_-1.574.wav,subject126,20,40,158,-6,36,7
40po031c_1.2131_20oa010z_-1.2131.wav,subject12,40,-40,34,163,14,37
40no0315_0.74124_20pc010i_-0.74124.wav,subject03,-40,45,191,124,42,30
02ec0211_0.092984_023c021c_-0.092984.wav,subject17,25,10,214,73,46,21
01aa0110_0.10759_20ta0109_-0.10759.wav,subject147,-55,-30,152,23,35,12
023a010b_2.2525_20lc0102_-2.2525.wav,subject147,55,80,45,73,16,21
20oo010c_1.9483_20uc010a_-1.9483.wav,subject158,25,-10,174,11,39,10
019c020z_1.5817_022c021e_-1.5817.wav,subject165,-20,5,6,231,9,49
01uo030n_2.4187_20ha010w_-2.4187.wav,subject147,-25,25,113,39,28,15
027o0314_0.16136_020o030x_-0.16136.wav,subject12,-65,-25,152,-11,35,6
02co031b_2.2458_40fc0201_-2.2458.wav,subject155,40,-5,124,219,30,47
40da010d_0.54412_40mc0206_-0.54412.wav,subject155,25,55,231,152,49,35
40bo030g_2.1211_014a010i_-2.1211.wav,subject158,-15,-10,-11,214,6,46
01ac021a_0.28766_20ao010j_-0.28766.wav,subject126,25,45,-39,-45,1,0
02ea0113_0.99509_01jc0204_-0.99509.wav,subject165,-80,-30,-11,163,6,37
40io030p_1.6144_20ga010l_-1.6144.wav,subject12,45,25,-11,203,6,44
40cc021e_0.057806_01so030q_-0.057806.wav,subject155,-45,-65,186,-17,41,5
01eo030v_2.3899_01fc020e_-2.3899.wav,subject165,-30,65,-6,124,7,30
01vc020k_0.15283_20ra010e_-0.15283.wav,subject165,0,20,225,152,48,35
01ko030d_0.8611_40no0304_-0.8611.wav,subject126,45,-10,-45,17,0,11
01zc020e_0.76715_01so030j_-0.76715.wav,subject40,15,-5,79,203,22,44
406o0313_2.0072_20co010e_-2.0072.wav,subject165,15,-20,129,-6,31,7
01ic020g_0.80994_01ca0111_-0.80994.wav,subject12,80,20,17,56,11,18
40ic021e_1.3458_20ca010h_-1.3458.wav,subject158,10,-20,225,107,48,27
40jo031d_1.4879_20bo010o_-1.4879.wav,subject03,-80,65,79,101,22,26
20qc010p_1.2618_403a010b_-1.2618.wav,subject165,80,5,180,68,40,20
401a010g_0.16718_028a010t_-0.16718.wav,subject17,10,40,-17,73,5,21
011c0206_0.75883_027o030m_-0.75883.wav,subject03,-80,-15,107,-6,27,7
01ma0113_2.2036_028o030m_-2.2036.wav,subject126,-35,-25,225,174,48,39
01lc020x_0.46138_025a010m_-0.46138.wav,subject12,5,80,-39,214,1,46
024c020t_1.0813_20io010i_-1.0813.wav,subject155,-55,65,-6,124,7,30
40ka0101_1.1861_40ao030n_-1.1861.wav,subject165,-55,-45,79,186,22,41
20fa010i_2.1974_014o030q_-2.1974.wav,subject126,-10,-55,101,68,26,20
20do010r_1.0024_01ya010h_-1.0024.wav,subject165,15,20,84,45,23,16
01ec0207_2.3846_01na010b_-2.3846.wav,subject40,20,40,231,-45,49,0
40ec0208_1.8533_40po030z_-1.8533.wav,subject03,-35,-30,225,163,48,37
